UserID,Role,Round,Total,move,gameType
0cdb2422-ac1e-487a-8802-636dfb31603d,first,1,100,37.0,dictator
c1a239b3-570f-482f-859d-4a9b86703522,second,1,100,,dictator
fdf95cc3-04bb-43ae-b89c-d87f47139f5e,second,1,100,,dictator
74dbe301-a8c3-4d1d-a2b0-795e0c0df9d1,first,1,100,0.0,dictator
9dbb8528-9fd3-491d-8a91-f41e15b75746,first,1,100,50.0,dictator
0f3bedef-75a5-4b4e-b9b1-1f3bb9bbaaf3,second,1,100,,dictator
50a7769e-8aca-4495-94b2-9a9f5e532b9b,first,1,100,0.0,dictator
0575df9d-c986-4db5-a94d-a528104cab89,first,1,100,51.0,dictator
b10fd5d7-7ee1-4c74-8564-1a8e4be824d4,first,1,100,31.0,dictator
18385cae-5512-4ec4-9e85-2c6ec3b97f5b,first,1,100,0.0,dictator
30982c77-ab39-43e7-ab70-329dcd29a7d9,first,1,100,0.0,dictator
c4300ed5-83df-4649-86bd-97295534b803,second,1,100,,dictator
caa4d97d-006e-44cb-9cdb-1d6a61424a81,second,1,100,,dictator
82a02778-f271-4b10-b6eb-8b49c80f3a6e,first,1,100,0.0,dictator
7bb40ec9-8cd0-4c5e-8638-a389023bc6de,second,1,100,,dictator
cb1e9a99-1d91-4fff-9b65-a58cda301e11,second,1,100,,dictator
91380fa9-d1c5-44aa-b49e-0a403dcf2fa7,second,1,100,,dictator
8f9ea59f-a14f-4f1b-84ae-043d37425e05,second,1,100,,dictator
4aa6e3bd-b670-4a4d-9347-4e60567ee2f7,second,1,100,,dictator
956a1035-3187-4f87-ad18-f27cf3c6fe11,first,1,100,25.0,dictator
1ec2bdbc-c1d0-46d3-8c91-4ef5a08d9c0d,second,1,100,,dictator
ea9ae245-919a-4da9-be56-d6a862a11cbe,second,1,100,,dictator
c210c8c2-b211-48aa-b512-70adfbc2fe91,second,1,100,,dictator
ae36cef8-c64f-4864-9eaa-7412145fc076,second,1,100,,dictator
93c528e5-8963-46f0-8209-504f9847addc,second,1,100,,dictator
3a6362d1-7c38-4f36-b4f0-3f87dc96810b,first,1,100,50.0,dictator
0f5b0cf5-b72f-49a4-8b3a-317f4f47a474,second,1,100,,dictator
07ca22c0-f5bd-4170-b748-82c6c8decf00,second,1,100,,dictator
df58c7b3-6687-429f-8d9f-5d9873c7f3ef,first,1,100,0.0,dictator
07c9a4b6-0bb4-4263-8ff8-94628e0aad50,first,1,100,0.0,dictator
23b57bb3-eb33-4c7a-8946-8f52c7ab4ba4,first,1,100,0.0,dictator
64eb2ace-5de4-4f8c-9aa8-fec3b6f2b87a,first,1,100,30.0,dictator
03c59045-47d5-4f9a-84e1-4817db967a13,second,1,100,,dictator
d6010c7d-bb82-41a1-a656-94fed72bdf57,first,1,100,1.0,dictator
0c181794-763b-4494-ace3-8eb8595db7c9,first,1,100,50.0,dictator
2732fd03-bf86-42d0-8315-e7ed76e2f17d,first,1,100,50.0,dictator
ce9998dc-dafe-4982-b11c-e839cc42b8cb,second,1,100,,dictator
25e1c6a9-d4ea-4706-90e5-c6b1491624cb,second,1,100,,dictator
dc4085f6-3e8a-4b30-a4c6-fd00b576a7b5,first,1,100,2.0,dictator
105c088d-613b-423e-87a7-59941e4e7bbe,first,1,100,10.0,dictator
15a3edaa-7333-4001-a3aa-c6d988438b26,first,1,100,50.0,dictator
db25cffc-9f64-4c9e-943d-109a48c6933f,first,1,100,0.0,dictator
b9a090d6-4ed4-4f0a-b826-09aa169f7d5b,second,1,100,,dictator
ecd48a72-bec7-4661-b92b-29fe1036bf97,first,1,100,0.0,dictator
042cd465-442c-42cd-b9e3-34b27d6478dc,second,1,100,,dictator
d5f71aea-80eb-418b-8d20-fb8cec151c32,first,1,100,50.0,dictator
e57ce952-9506-425d-b562-b6fd9f5121f6,first,1,100,0.0,dictator
6d05689b-a191-4cd9-a201-080327ed8c36,first,1,100,62.0,dictator
f29d7463-c5f8-4d2e-aa9e-ca99d0fe6e4a,first,1,100,50.0,dictator
d917641f-c507-44fe-be4e-850ef7236e81,first,1,100,1.0,dictator
c34cbe4b-e789-4191-a3e1-9cf443af6182,second,1,100,,dictator
68bfdf57-7f12-44e2-b487-c14957c8b17b,second,1,100,,dictator
a0dea6f9-d928-42db-a18b-3e35107af6eb,second,1,100,,dictator
eb502d32-fe5c-417f-92c2-558f314a4502,second,1,100,,dictator
0f59670d-787f-41af-9e3b-327a5de03458,second,1,100,,dictator
ff021c16-b4d0-4685-9841-119c32a458aa,second,1,100,,dictator
bd3c777f-021f-4477-a2d4-579fb92e14d5,first,1,100,69.0,dictator
986b8d4c-9247-4e2e-a50a-98909df91aef,second,1,100,,dictator
130780ee-a03b-42a3-9995-5db7b7d61b34,first,1,100,50.0,dictator
ecab60d5-a7a3-4b47-9229-6896c791ad12,first,1,100,0.0,dictator
9ebff139-8915-4faa-9c79-fd0280e6135b,first,1,100,0.0,dictator
c540e1ec-3f4d-4e24-a344-e28755819764,second,1,100,,dictator
eb95c578-05ea-46d1-b4c2-21b867c880f2,first,1,100,0.0,dictator
d3cc842c-0e29-4c9e-b825-6a86a2ad4102,second,1,100,,dictator
1399927c-ae63-417e-bed5-8608397d6a49,second,1,100,,dictator
56928df4-9488-48de-b4b6-b4d2fd7214b6,first,1,100,0.0,dictator
a30b5cf5-2ed9-437e-a98d-a94f22d22a51,first,1,100,20.0,dictator
283bc6eb-3738-416c-9095-374cf73b2544,first,1,100,14.0,dictator
62659132-97c2-4517-9dae-fe4429b48969,first,1,100,10.0,dictator
d018df32-3a20-4e67-9e87-cfa27e385e83,first,1,100,0.0,dictator
8281ae9f-ef0b-4cf7-b25d-7926cdd98fc9,second,1,100,,dictator
e9689e79-f695-46f9-bfe5-fe4e043b34d1,first,1,100,5.0,dictator
48bce6dc-c422-414b-9a77-cb9ba205b472,second,1,100,,dictator
827b7e60-9f1e-4632-ae23-a016e0909b7e,first,1,100,0.0,dictator
38bc4882-3dd2-4d85-9ec7-68a530ccd6b0,second,1,100,,dictator
8ab7e2e7-5475-4f62-80d4-44f135e417d3,second,1,100,,dictator
bfc9d634-0635-4352-90a6-e5a7d1a8b5f9,first,1,100,20.0,dictator
64ad0f80-28f9-447a-8b3c-e9eb1cb04db9,second,1,100,,dictator
42279718-f214-4606-a4aa-333068126ea6,first,1,100,0.0,dictator
2feb72c2-7210-4ed6-9879-66a1935af277,first,1,100,0.0,dictator
692fea80-49ca-4d66-82ec-cb2231e9ddda,first,1,100,0.0,dictator
b56236c3-bed3-4bae-a588-0d5b365b66b4,first,1,95,0.0,dictator
57e0e858-fd5b-4676-9874-a71d00da33b4,second,1,100,,dictator
913ef704-70bb-497e-b773-1a939b221eb9,first,1,100,50.0,dictator
74913860-9e22-4ed1-92ac-075315487ccf,second,1,100,,dictator
c73e012c-72c1-49dc-9da7-53a7ba0d27a9,first,1,100,0.0,dictator
b0853056-5678-4b88-a62f-92836b334db4,second,1,100,,dictator
c0efc7cf-0769-4c1f-8cfa-0aec229f3f32,second,1,100,,dictator
d6d088ce-c29a-408e-9cc8-dcef6fb53116,second,1,100,,dictator
281b9a48-9500-4f2c-b081-8658021a3147,first,1,100,0.0,dictator
4ac5bd73-d037-491f-80da-f3690170f63f,first,1,100,0.0,dictator
6c4ca105-f086-47ba-8f90-169eac9316e4,second,1,100,,dictator
392e3b87-2f9d-495b-b8e8-4508d567337f,first,1,100,0.0,dictator
8ba595e5-b4b9-4bdc-97d7-6b7a42cb22a1,first,1,100,25.0,dictator
2e69dd87-a02b-4f98-bcf3-4b757fe45d6c,second,1,100,,dictator
42484e4b-ba48-4e77-952b-3c0c02a1f2f6,second,1,100,,dictator
13f53bf9-3bc6-4dd5-8e7b-b15acab5c090,first,1,100,37.0,dictator
dd8b1ef5-c27b-4fde-9891-ab1dce58606e,first,1,100,0.0,dictator
9b41624a-eeeb-4949-8382-5c5b67cf1ea1,first,1,100,0.0,dictator
f17b2f60-0132-4ea7-af52-80ccd1038059,first,1,100,0.0,dictator
5d4b93a5-ea79-4b0a-b61e-3592553fa58a,second,1,100,,dictator
a13d2d12-e02b-48f9-b278-6738f9c943ea,second,1,100,,dictator
c2708f1f-5970-431f-a3f3-59edd2471adb,first,1,77,0.0,dictator
2ef38d41-adb9-4556-8101-60b1b51d30e9,second,1,100,,dictator
3a385178-8afc-4743-a780-bdc9b221efa1,first,1,100,55.0,dictator
ed5f31b9-3118-41a8-a72d-c3574c46661f,first,1,100,50.0,dictator
f3ea8085-999a-41a4-a5c6-883564b6763b,second,1,100,,dictator
1103f7c2-ed59-4d12-ba5a-c8839d86c56a,second,1,100,,dictator
74b360a7-732c-411f-9586-0be4dcb96c2b,first,1,100,39.0,dictator
2303c902-182b-47b5-bfe1-286ffffae5ab,first,1,100,50.0,dictator
4404fe14-818f-4780-a268-697c30597cf4,second,1,100,,dictator
e1c73008-3a87-4ccd-8696-a0e3378cc6ad,first,1,100,49.0,dictator
b06f0408-555f-44d3-bfe4-8e1c1cd5bb16,first,1,100,50.0,dictator
cbf00b5e-d418-4d1e-a4e6-58b0c6a75050,second,1,100,,dictator
f85a9c5f-b8d9-484c-86bc-386b0bff7ab0,first,1,50,0.0,dictator
00e8610a-59ed-44d4-ac48-6605240c7c72,second,1,100,,dictator
95c526b4-8bc5-4e6f-a45d-105a37ab6134,second,1,100,,dictator
b0b8dc79-e2eb-4441-a0d9-b861e3516b28,first,1,100,1.0,dictator
ad98028c-41d3-4511-aa58-644cd164ecf8,second,1,100,,dictator
dec942ea-d768-4f8a-af24-258435959c96,first,1,100,50.0,dictator
dd53b01d-b84f-4354-93c2-bffd51acfef7,second,1,100,,dictator
d27ce3ed-a523-4e04-af79-987366d25d04,second,1,100,,dictator
03eb2fa7-9d52-4141-8028-ca85d240ee37,first,1,100,10.0,dictator
5c1fd128-b682-4dad-b7c0-b986ea7aff2d,second,1,100,,dictator
92cada54-26dd-489e-ac1e-36fcb3a499c9,first,1,100,30.0,dictator
31ce6796-56a1-4165-acd4-a1c2c4b4a861,second,1,100,,dictator
e2c04dcd-922b-4e2f-9e07-0344c9efb533,second,1,100,,dictator
bb0c1356-578f-4965-9641-8e0b04a2459f,first,1,100,10.0,dictator
b081a66f-efe7-458e-974a-ad9e3558230b,first,1,100,18.0,dictator
db1fc78b-e1bb-469c-a47e-9197ccf28062,second,1,100,,dictator
d6fc5389-8e14-45e1-b545-e9e96704c4f7,second,1,100,,dictator
26cac063-b5a0-4961-96f0-1b4534a35193,first,1,100,50.0,dictator
405363d7-6568-4c1b-bfc1-97a36222a0f8,first,1,100,5.0,dictator
a6c451a6-5c95-4422-99e3-62e6a8f859da,first,1,100,50.0,dictator
6a08e70a-de0e-4c58-b522-cf64d6f5dd26,first,1,100,51.0,dictator
e1f55838-d0e4-44fd-bf9c-ec53d9e35ddb,second,1,100,,dictator
fb16acd1-00f9-4781-8d59-149020dcadbc,second,1,100,,dictator
7de724f8-e7c1-405b-b92f-58eda0c4abcf,second,1,100,,dictator
637da836-9a1b-4676-b04d-b476217fa2ae,first,1,100,15.0,dictator
52e2c94b-5399-4f44-8921-076af7ee281b,second,1,100,,dictator
c201d43b-e57c-42bd-b5f0-69d437ec1cb1,second,1,100,,dictator
f6ef99b9-ceaf-45ad-8d29-2f59709b29a1,second,1,100,,dictator
9d7bfe77-0ba8-43df-8980-52042c0ce1ff,second,1,100,,dictator
5e45e7c2-4ab3-45ab-8117-76d834f8b138,first,1,100,30.0,dictator
a846c560-3b75-436d-a246-519d4bad8838,first,1,75,0.0,dictator
e2f879f6-38ec-4c82-8b73-71eb6f16bfa9,second,1,100,,dictator
36333956-6cec-4477-aa04-0af3780d87bb,first,1,100,45.0,dictator
47000481-3739-454a-934f-98441834185c,first,1,100,0.0,dictator
9f2fa225-e122-44dd-901f-4fb5719074f8,first,1,100,50.0,dictator
1d7e1b84-8497-4316-ba76-32c20faff512,first,1,100,0.0,dictator
fc5e4ab5-c85e-4126-be99-3a17b9e9f6a6,second,1,100,,dictator
657808d7-a16c-4c64-bf00-d076106bcb30,first,1,100,0.0,dictator
9b2c7d73-261d-4818-963c-09ae2b4cb165,first,1,100,0.0,dictator
27cc0b9c-f935-4a35-a92b-a80813694705,first,1,100,50.0,dictator
a794c8b4-6d1f-4701-aae0-75eb42660086,second,1,100,,dictator
1405530d-fb35-4f2e-8931-46c9dfb4b7a8,second,1,100,,dictator
df51c08b-39de-4584-9354-b40547bda68e,second,1,100,,dictator
25ecfc08-7fac-406e-86dc-d6efc370db01,second,1,100,,dictator
da139948-3375-401f-80cb-c3adb965614c,second,1,100,,dictator
5dbe4cea-f270-448e-9d0b-74704e69d11b,first,1,100,30.0,dictator
ab5cfbd7-108a-4b70-a86a-0dafff7770ef,first,1,100,0.0,dictator
f2718243-65f0-4b68-bcba-250344cea446,first,1,0,1.0,dictator
1e920343-f18e-4715-a82a-d7f0f0a111a2,second,1,100,,dictator
fea5f8ab-349e-4646-bc4e-79daad649ddc,first,1,100,0.0,dictator
1308f955-d480-414b-96be-1999c93925b8,first,1,100,15.0,dictator
5a5095a0-ef9b-4c26-9e62-6816ad8e7273,first,1,100,0.0,dictator
75f901bf-adef-41c8-bb09-006dad824312,first,1,100,0.0,dictator
0b25c026-ec73-4b9a-89cd-cc4028dbd537,second,1,0,,dictator
014b6964-ace6-420b-be1c-086f1d99f69f,second,1,100,,dictator
3211384a-dc21-4c24-a7cb-622688ce5485,second,1,100,,dictator
4320de07-f8e9-48b1-aab7-31fc0c1a1ef2,second,1,100,,dictator
5e718341-c8d4-42cc-81e2-27730ff2d413,second,1,100,,dictator
870da125-c4a8-4d98-ac6f-224741a50584,second,1,100,,dictator
bbf5b163-8eef-48d3-9095-8d96b1677556,second,1,100,,dictator
d839f723-d90c-4dfa-b122-24dc8a4271fb,first,1,100,0.0,dictator
ab63a471-2000-4116-846e-f9e893a999c6,first,1,100,13.0,dictator
f0f50a03-d538-4060-8bff-ebaaa94c503d,first,1,100,10.0,dictator
0bbec22a-786b-4bd1-a4e5-c31f0f15dff8,second,1,100,,dictator
8ca3c07f-1d47-488e-b228-63a3f678de70,second,1,100,,dictator
29404cd6-18e3-493b-a5c8-58b444e95a4d,first,1,100,30.0,dictator
f46df339-b5bd-4fbc-84c2-ad542ec5db91,first,1,100,50.0,dictator
25d4ca76-8626-4565-a2a9-68e857690193,second,1,100,,dictator
c9cf1e32-407a-4f23-a446-e418ffa6631f,first,1,100,0.0,dictator
7b0947b3-bad3-4b04-b878-1ecc5cf972ec,first,1,0,1.0,dictator
2f0b4f39-4855-4404-a82b-63a4cc5eb8cf,first,1,100,0.0,dictator
f431c8b7-8ff9-4de0-beff-602691dbe45f,first,1,100,0.0,dictator
b43c1fc5-b774-439a-a95a-429e2434fe4f,first,1,100,0.0,dictator
fb3c3dca-cafe-488e-8e00-f69947535336,second,1,100,,dictator
fb3c3dca-cafe-488e-8e00-f69947535336,second,2,100,,dictator
fb3c3dca-cafe-488e-8e00-f69947535336,second,3,100,,dictator
fb3c3dca-cafe-488e-8e00-f69947535336,second,4,100,,dictator
fb3c3dca-cafe-488e-8e00-f69947535336,second,5,100,,dictator
fb3c3dca-cafe-488e-8e00-f69947535336,second,6,100,,dictator
3202691b-c5de-48d7-8fec-9fba6e5da224,first,1,100,0.0,dictator
3202691b-c5de-48d7-8fec-9fba6e5da224,first,2,100,50.0,dictator
3202691b-c5de-48d7-8fec-9fba6e5da224,first,3,100,50.0,dictator
3202691b-c5de-48d7-8fec-9fba6e5da224,first,4,100,50.0,dictator
3202691b-c5de-48d7-8fec-9fba6e5da224,first,5,100,50.0,dictator
3202691b-c5de-48d7-8fec-9fba6e5da224,first,6,100,50.0,dictator
9541a328-8400-4ad1-910b-1edebaab6dad,first,1,100,40.0,dictator
9541a328-8400-4ad1-910b-1edebaab6dad,first,2,100,45.0,dictator
9541a328-8400-4ad1-910b-1edebaab6dad,first,3,100,37.0,dictator
9541a328-8400-4ad1-910b-1edebaab6dad,first,4,100,0.0,dictator
9541a328-8400-4ad1-910b-1edebaab6dad,first,5,100,0.0,dictator
9541a328-8400-4ad1-910b-1edebaab6dad,first,6,100,0.0,dictator
351b2fef-b710-407d-b7b8-98dc104a0770,second,1,100,,dictator
351b2fef-b710-407d-b7b8-98dc104a0770,second,2,100,,dictator
351b2fef-b710-407d-b7b8-98dc104a0770,second,3,100,,dictator
351b2fef-b710-407d-b7b8-98dc104a0770,second,4,100,,dictator
351b2fef-b710-407d-b7b8-98dc104a0770,second,5,100,,dictator
351b2fef-b710-407d-b7b8-98dc104a0770,second,6,100,,dictator
ed188a42-3070-4ef9-b092-caf577df6b96,second,1,100,,dictator
ed188a42-3070-4ef9-b092-caf577df6b96,second,2,100,,dictator
ed188a42-3070-4ef9-b092-caf577df6b96,second,3,100,,dictator
ed188a42-3070-4ef9-b092-caf577df6b96,second,4,100,,dictator
ed188a42-3070-4ef9-b092-caf577df6b96,second,5,100,,dictator
ed188a42-3070-4ef9-b092-caf577df6b96,second,6,100,,dictator
7f137217-6199-4cf8-8899-60c98432a256,first,1,100,15.0,dictator
7f137217-6199-4cf8-8899-60c98432a256,first,2,100,0.0,dictator
7f137217-6199-4cf8-8899-60c98432a256,first,3,100,0.0,dictator
7f137217-6199-4cf8-8899-60c98432a256,first,4,100,0.0,dictator
7f137217-6199-4cf8-8899-60c98432a256,first,5,100,0.0,dictator
7f137217-6199-4cf8-8899-60c98432a256,first,6,100,44.0,dictator
e645d20d-c676-4dac-8a3a-485a1d8944b6,first,1,100,0.0,dictator
e645d20d-c676-4dac-8a3a-485a1d8944b6,first,2,100,0.0,dictator
e645d20d-c676-4dac-8a3a-485a1d8944b6,first,3,100,0.0,dictator
e645d20d-c676-4dac-8a3a-485a1d8944b6,first,4,100,0.0,dictator
e645d20d-c676-4dac-8a3a-485a1d8944b6,first,5,100,0.0,dictator
e645d20d-c676-4dac-8a3a-485a1d8944b6,first,6,100,0.0,dictator
632607c6-40ee-4762-93c5-153635c722fa,second,1,100,,dictator
632607c6-40ee-4762-93c5-153635c722fa,second,2,100,,dictator
632607c6-40ee-4762-93c5-153635c722fa,second,3,100,,dictator
632607c6-40ee-4762-93c5-153635c722fa,second,4,100,,dictator
632607c6-40ee-4762-93c5-153635c722fa,second,5,100,,dictator
632607c6-40ee-4762-93c5-153635c722fa,second,6,100,,dictator
2121ad1d-4444-4e38-9250-06bde65211e8,first,1,100,0.0,dictator
2121ad1d-4444-4e38-9250-06bde65211e8,first,2,100,0.0,dictator
2121ad1d-4444-4e38-9250-06bde65211e8,first,3,100,0.0,dictator
2121ad1d-4444-4e38-9250-06bde65211e8,first,4,100,0.0,dictator
2121ad1d-4444-4e38-9250-06bde65211e8,first,5,100,0.0,dictator
2121ad1d-4444-4e38-9250-06bde65211e8,first,6,100,0.0,dictator
4af0d74b-95a0-4090-8e81-15f725730339,second,2,100,,dictator
4af0d74b-95a0-4090-8e81-15f725730339,second,3,100,,dictator
4af0d74b-95a0-4090-8e81-15f725730339,second,4,100,,dictator
4af0d74b-95a0-4090-8e81-15f725730339,second,5,100,,dictator
4af0d74b-95a0-4090-8e81-15f725730339,second,6,100,,dictator
12b88190-ce4a-4405-b4f1-5e0fb63d7c4e,second,1,100,,dictator
12b88190-ce4a-4405-b4f1-5e0fb63d7c4e,second,2,100,,dictator
12b88190-ce4a-4405-b4f1-5e0fb63d7c4e,second,3,100,,dictator
12b88190-ce4a-4405-b4f1-5e0fb63d7c4e,second,4,100,,dictator
12b88190-ce4a-4405-b4f1-5e0fb63d7c4e,second,5,100,,dictator
12b88190-ce4a-4405-b4f1-5e0fb63d7c4e,second,6,100,,dictator
7027c386-f772-4b3f-a362-b0e3f9d39fcd,first,1,100,0.0,dictator
7027c386-f772-4b3f-a362-b0e3f9d39fcd,first,2,100,0.0,dictator
7027c386-f772-4b3f-a362-b0e3f9d39fcd,first,3,100,0.0,dictator
7027c386-f772-4b3f-a362-b0e3f9d39fcd,first,4,100,0.0,dictator
7027c386-f772-4b3f-a362-b0e3f9d39fcd,first,5,100,0.0,dictator
7027c386-f772-4b3f-a362-b0e3f9d39fcd,first,6,100,0.0,dictator
00fef012-c680-418a-839a-e5b9384ba662,second,1,100,,dictator
00fef012-c680-418a-839a-e5b9384ba662,second,2,100,,dictator
00fef012-c680-418a-839a-e5b9384ba662,second,3,100,,dictator
00fef012-c680-418a-839a-e5b9384ba662,second,4,100,,dictator
00fef012-c680-418a-839a-e5b9384ba662,second,5,100,,dictator
00fef012-c680-418a-839a-e5b9384ba662,second,6,100,,dictator
898418a6-ff0c-4607-8357-fbe7cd5a3f68,first,1,99,0.0,dictator
898418a6-ff0c-4607-8357-fbe7cd5a3f68,first,2,97,0.0,dictator
898418a6-ff0c-4607-8357-fbe7cd5a3f68,first,3,100,0.0,dictator
898418a6-ff0c-4607-8357-fbe7cd5a3f68,first,4,100,0.0,dictator
898418a6-ff0c-4607-8357-fbe7cd5a3f68,first,5,100,0.0,dictator
898418a6-ff0c-4607-8357-fbe7cd5a3f68,first,6,100,0.0,dictator
2508d9cc-a8c9-4175-a235-a781652199ef,first,1,100,0.0,dictator
2508d9cc-a8c9-4175-a235-a781652199ef,first,2,100,0.0,dictator
2508d9cc-a8c9-4175-a235-a781652199ef,first,3,100,0.0,dictator
2508d9cc-a8c9-4175-a235-a781652199ef,first,4,100,0.0,dictator
2508d9cc-a8c9-4175-a235-a781652199ef,first,5,100,0.0,dictator
2508d9cc-a8c9-4175-a235-a781652199ef,first,6,100,0.0,dictator
3e6139a9-fab5-4b7b-82b1-6d3b9b4cece6,second,1,100,,dictator
3e6139a9-fab5-4b7b-82b1-6d3b9b4cece6,second,2,100,,dictator
3e6139a9-fab5-4b7b-82b1-6d3b9b4cece6,second,3,100,,dictator
3e6139a9-fab5-4b7b-82b1-6d3b9b4cece6,second,4,100,,dictator
3e6139a9-fab5-4b7b-82b1-6d3b9b4cece6,second,5,100,,dictator
3e6139a9-fab5-4b7b-82b1-6d3b9b4cece6,second,6,100,,dictator
bbaaea2e-9b15-41e0-8d42-8e21df432999,first,1,100,0.0,dictator
bbaaea2e-9b15-41e0-8d42-8e21df432999,first,2,100,0.0,dictator
bbaaea2e-9b15-41e0-8d42-8e21df432999,first,3,100,0.0,dictator
bbaaea2e-9b15-41e0-8d42-8e21df432999,first,4,100,0.0,dictator
bbaaea2e-9b15-41e0-8d42-8e21df432999,first,5,100,0.0,dictator
bbaaea2e-9b15-41e0-8d42-8e21df432999,first,6,100,0.0,dictator
28a8c617-d09e-4a75-8e88-c49b162eaa84,second,1,100,,dictator
28a8c617-d09e-4a75-8e88-c49b162eaa84,second,2,100,,dictator
28a8c617-d09e-4a75-8e88-c49b162eaa84,second,3,100,,dictator
28a8c617-d09e-4a75-8e88-c49b162eaa84,second,4,100,,dictator
28a8c617-d09e-4a75-8e88-c49b162eaa84,second,5,100,,dictator
28a8c617-d09e-4a75-8e88-c49b162eaa84,second,6,100,,dictator
c70e1cdd-9d8f-4e10-81b4-5ed9e055e2e7,second,1,100,,dictator
c70e1cdd-9d8f-4e10-81b4-5ed9e055e2e7,second,2,100,,dictator
c70e1cdd-9d8f-4e10-81b4-5ed9e055e2e7,second,3,100,,dictator
c70e1cdd-9d8f-4e10-81b4-5ed9e055e2e7,second,4,100,,dictator
c70e1cdd-9d8f-4e10-81b4-5ed9e055e2e7,second,5,100,,dictator
c70e1cdd-9d8f-4e10-81b4-5ed9e055e2e7,second,6,100,,dictator
ef3111a5-232f-405e-ad6d-4ad030c72201,first,1,97,0.0,dictator
ef3111a5-232f-405e-ad6d-4ad030c72201,first,2,100,1.0,dictator
ef3111a5-232f-405e-ad6d-4ad030c72201,first,3,100,5.0,dictator
ef3111a5-232f-405e-ad6d-4ad030c72201,first,4,100,1.0,dictator
ef3111a5-232f-405e-ad6d-4ad030c72201,first,5,100,2.0,dictator
ef3111a5-232f-405e-ad6d-4ad030c72201,first,6,100,3.0,dictator
029ecfa9-3cca-4779-b096-8b384e74551b,first,1,100,6.0,dictator
029ecfa9-3cca-4779-b096-8b384e74551b,first,2,100,10.0,dictator
029ecfa9-3cca-4779-b096-8b384e74551b,first,3,100,42.0,dictator
029ecfa9-3cca-4779-b096-8b384e74551b,first,4,100,11.0,dictator
029ecfa9-3cca-4779-b096-8b384e74551b,first,5,100,3.0,dictator
029ecfa9-3cca-4779-b096-8b384e74551b,first,6,100,0.0,dictator
87de5d67-9197-46a8-81e3-b80354c215d6,second,1,100,,dictator
13ff673e-3832-41d1-801d-e36b12fde035,second,1,100,,dictator
5d849202-1468-4639-a1f8-b545477d6582,second,1,100,,dictator
64f8d611-6a9a-4671-9603-024951125211,first,1,100,40.0,dictator
43be6c46-7ffe-4dbd-b0e9-9ffd64d44c89,second,1,100,,dictator
488516ed-5d3d-4ff3-9a7e-858bca790b46,second,1,100,,dictator
b27fb359-6359-4cb3-a8b4-ef282c4fb534,first,1,100,50.0,dictator
2d72afee-5998-4767-b05b-a6fdbed15c94,first,1,100,20.0,dictator
7959388f-b88a-446f-b0d6-745b590d7047,first,1,100,0.0,dictator
8b91b56f-5cec-4286-a2ba-cf44f414d5f9,first,1,100,25.0,dictator
823931eb-0d1c-4049-8225-0fa7b47b532a,first,1,100,0.0,dictator
9f85c76e-42e0-42c6-925d-a40e1626638e,first,1,100,0.0,dictator
e188670c-096a-421a-9615-9e6d352d8caa,first,1,100,30.0,dictator
f28af373-b338-443f-982b-569535167a8f,second,1,100,,dictator
142536a5-6173-426a-b358-458e81551c2c,second,1,100,,dictator
eb176aa1-86c7-42f0-ad04-b59dae0265cf,first,1,100,15.0,dictator
d63154bb-4407-47cc-af96-8932dc936155,first,1,100,0.0,dictator
5fcad6d0-9cc6-409d-8ef1-0b1745b37b6c,second,1,100,,dictator
d16428cd-b5f0-4a6b-b969-faa770e02d28,second,1,100,,dictator
5c5719ef-ad47-4a64-9bd1-0f1b794b458b,second,1,100,,dictator
c6a4e9b5-a977-47c9-8ebd-26d962a26547,second,1,100,,dictator
23def584-b403-4a69-88af-658ab0f8e718,second,1,100,,dictator
846c1dae-1b97-493c-9cf6-8dc1db35b19f,second,1,100,,dictator
49fae7cb-5b5a-4c74-aa81-77c670a748f3,first,1,100,23.0,dictator
0a17e54d-c4d1-4c88-a50c-2a9341eef688,second,1,100,,dictator
d2bf4bb3-f2f8-4be6-8160-8d7c843861bf,second,1,100,,dictator
1d527bcb-4194-45f0-9799-c561bc5809c6,first,1,100,1.0,dictator
af244d2f-67a7-42de-b235-87fe8c8f9772,second,1,100,,dictator
59fb17a1-5835-4287-b5db-624ac9932186,second,1,100,,dictator
73c850a2-5d31-4f6b-92f6-07a514017879,second,1,100,,dictator
954c8731-33f5-4440-bd98-18e27a2d8e29,first,1,100,30.0,dictator
e80cfabf-54f7-45de-8d1f-c40016dc248c,second,1,100,,dictator
8323bbe4-fe36-40a2-8f76-bf74d0180711,first,1,100,50.0,dictator
5525e757-15b5-4e74-9b3f-aedadd0f1a41,first,1,100,85.0,dictator
4a7e2975-695c-49d1-a11f-1d2aacd5e90d,first,1,100,5.0,dictator
1a4e2d6c-95fd-4861-8c8f-d6d11d649d2a,first,1,100,20.0,dictator
7db833ab-8647-4f1f-a49a-858884b3c0bb,second,1,100,,dictator
8f5b893a-0ebd-4ddb-aaa5-2617ce8e2640,second,1,100,,dictator
97275648-689a-4ec5-b1b2-2b79103a48d4,first,1,100,0.0,dictator
0628c071-da49-447a-b732-b41c0e12f5c1,first,1,100,20.0,dictator
c74b1b53-e8b8-47ec-907a-770187642fe8,second,1,100,,dictator
3050e0f9-0cb5-4992-8974-8861b00e5bc8,second,1,100,,dictator
396a8581-f512-47d1-ab7a-99407ee231c3,first,1,100,30.0,dictator
173df3ec-18e5-4e64-bb71-c6bfe9da2d6b,first,1,100,25.0,dictator
